source,url,price_local,currency,price_usd,bedrooms,sqm,price_per_sqm_usd,district,rooms_text_raw,sqm_text_raw,price_text_raw
flatfy,https://flatfy.ua/redirect/4666651533,338,USD,338.00,0,35,9.66,Святошино,"1 кімната, 35 / 22 / 8 м², поверх 8 з 9, з ремонтом, цегляний будинок, 1980, сьогодні о 11:08, Створено 26 травня",35 м²,$ 338
flatfy,https://flatfy.ua/redirect/4666111306,226,USD,226.00,1,51,4.43,Лісовий,"2 кімнати, 51 / 33 / 11 м², поверх 3 з 9, з ремонтом, панельні, 1972, сьогодні о 11:08, Створено 26 травня",51 м²,$ 226
flatfy,https://flatfy.ua/redirect/4666759990,181,USD,181.00,0,55,3.29,Нова Дарниця,"1 кімната, 55 / 22 / 8 м², поверх 4 з 9, без ремонту, цегляний будинок, 1986, сьогодні о 11:09, Створено 26 травня",55 м²,$ 181
flatfy,https://flatfy.ua/redirect/4666611948,282,USD,282.00,1,43,6.56,Осокорки,"2 кімнати, 43 / 23 / 4 м², поверх 18 з 25, з ремонтом, панельні, 2014, сьогодні о 11:09, Створено 26 травня",43 м²,$ 282
flatfy,https://flatfy.ua/redirect/4666640735,271,USD,271.00,1,43.5,6.23,Сирець,"2 кімнати, 43.5 / 26.5 / 7 м², поверх 2 з 5, без ремонту, цегляний будинок, 1961, сьогодні о 11:23, Створено 26 травня",43.5 м²,$ 271
flatfy,https://flatfy.ua/redirect/4666534358,316,USD,316.00,0,35,9.03,Оболонь,"1 кімната, 35 / 18 / 9 м², поверх 5 з 16, з ремонтом, утеплена панель, 1982, сьогодні о 11:24, Створено 26 травня",35 м²,$ 316
flatfy,https://flatfy.ua/redirect/4666053238,248,USD,248.00,1,56,4.43,Осокорки,"2 кімнати, 56 / 32 / 9 м², поверх 10 з 10, з ремонтом, утеплена панель, 1995, сьогодні о 11:40, Створено 26 травня",56 м²,$ 248
flatfy,https://flatfy.ua/redirect/4666221052,788,USD,788.00,4,150,5.25,Багринова гора,"5 кімнат, 150 / 85 / 12 м², поверх 21 з 25, з ремонтом, утеплена панель, 2014, сьогодні о 12:07, Створено 26 травня",150 м²,$ 788
flatfy,https://flatfy.ua/redirect/4667482056,1000,USD,1000.00,1,98,10.20,Нова забудова,"2 кімнати, 98 / 60 / 18.9 м², поверх 4 з 20, з ремонтом, монолітно-каркасний, 2004, вчора о 14:52, Створено 26 травня",98 м²,$ 1 000
flatfy,https://flatfy.ua/redirect/4666457840,800,USD,800.00,2,105,7.62,Нижній Печерськ,"3 кімнати, 105 / 40 / 35 м², поверх 16 з 18, з ремонтом, монолітно-каркасний, 2006, сьогодні о 09:25, Створено 26 травня",105 м²,$ 800
flatfy,https://flatfy.ua/redirect/4666376026,338,USD,338.00,1,50,6.76,Лівобережний масив,"2 кімнати, 50 / 30 / 8 м², поверх 9 з 9, з ремонтом, панельні, 1977, сьогодні о 09:25, Створено 26 травня",50 м²,$ 338
flatfy,https://flatfy.ua/redirect/4666569927,608,USD,608.00,1,70,8.69,КПІ,"2 кімнати, 70 / 42 / 15 м², поверх 3 з 3, з ремонтом, цегляний будинок, 1975, сьогодні о 09:57, Створено 26 травня",70 м²,$ 608
flatfy,https://flatfy.ua/redirect/4667909366,496,USD,496.00,2,85,5.84,Соцмісто,"3 кімнати, 85 / 38 / 10 м², поверх 9 з 9, з ремонтом, цегляний будинок, сьогодні о 10:24, Створено 26 травня",85 м²,$ 496
flatfy,https://flatfy.ua/redirect/4665856507,271,USD,271.00,0,33,8.21,Мінський,"1 кімната, 33 / 17 / 5 м², поверх 25 з 25, з ремонтом, монолітно-каркасний, 2010, 27 травня, Створено 26 травня",33 м²,$ 271
flatfy,https://flatfy.ua/redirect/4667616156,1700,USD,1700.00,1,74,22.97,Черепанова гора,"2 кімнати, 74 / 50 / 20 м², поверх 16 з 24, з ремонтом, монолітно-каркасний, 2018, вчора о 14:52, Створено 26 травня",74 м²,$ 1 700
flatfy,https://flatfy.ua/redirect/4666462281,327,USD,327.00,0,35,9.34,Оболонь,"1 кімната, 35 / 18 / 9 м², поверх 10 з 16, з ремонтом, утеплена панель, 1976, сьогодні о 11:24, Створено 26 травня",35 м²,$ 327
flatfy,https://flatfy.ua/redirect/4666020798,316,USD,316.00,1,56,5.64,Троєщина,"2 кімнати, 56 / 32 / 12 м², поверх 16 з 16, з ремонтом, утеплена панель, 1985, сьогодні о 11:55, Створено 26 травня",56 м²,$ 316
flatfy,https://flatfy.ua/redirect/4667727355,181,USD,181.00,0,35,5.17,Харківський,"1 кімната, 35 / 16 / 7 м², поверх 9 з 9, з ремонтом, утеплена панель, 1983, сьогодні о 13:17, Створено 26 травня",35 м²,$ 181
flatfy,https://flatfy.ua/redirect/4668322489,451,USD,451.00,0,45,10.02,Соцмісто,"1 кімната, 45 / 17 / 13 м², поверх 8 з 10, з ремонтом, монолітно-каркасний, 2015, 27 травня, Створено 26 травня",45 м²,$ 451
flatfy,https://flatfy.ua/redirect/4667586906,1300,USD,1300.00,2,117,11.11,Кудрявець,"3 кімнати, 117 / 80 / 20 м², поверх 10 з 22, з ремонтом, монолітно-каркасний, 2008, вчора о 14:52, Створено 26 травня",117 м²,$ 1 300
flatfy,https://flatfy.ua/redirect/4665915942,381,USD,381.00,0,40,9.53,Мінський,"1 кімната, 40 / 17 / 14 м², поверх 7 з 26, з ремонтом, монолітно-каркасний, 2015, вчора о 16:13, Створено 26 травня",40 м²,$ 381
flatfy,https://flatfy.ua/redirect/4665835542,721,USD,721.00,0,52,13.87,Оболонь,"1 кімната, 52 / 20 / 12 м², поверх 5 з 23, з ремонтом, блочні, 2017, вчора о 09:41, Створено 26 травня",52 м²,$ 721
flatfy,https://flatfy.ua/redirect/4665738334,293,USD,293.00,0,52,5.63,Нова Дарниця,"1 кімната, 52 / 20 / 10 м², поверх 7 з 10, з ремонтом, монолітно-каркасний, 2010, 28 травня, Створено 26 травня",52 м²,$ 293
flatfy,https://flatfy.ua/redirect/4667289503,1250,USD,1250.00,1,55,22.73,Нова забудова,"2 кімнати, 55 / 40 / 15 м², поверх 8 з 25, з ремонтом, монолітно-каркасний, 2019, 26 травня, Створено 26 травня",55 м²,$ 1 250
flatfy,https://flatfy.ua/redirect/4666370777,451,USD,451.00,1,53,8.51,Воскресенка,"2 кімнати, 53 / 33 / 8 м², поверх 23 з 25, з ремонтом, монолітно-каркасний, 2012, 28 травня, Створено 26 травня",53 м²,$ 451
flatfy,https://flatfy.ua/redirect/4667199674,473,USD,473.00,0,42,11.26,Голосіїв,"1 кімната, 42 / 18 / 18 м², поверх 20 з 21, з ремонтом, панельні, 2023, вчора о 20:57, Створено 26 травня",42 м²,$ 473
flatfy,https://flatfy.ua/redirect/4667357833,203,USD,203.00,0,35,5.80,Лівобережний масив,"1 кімната, 35 / 17 / 8 м², поверх 2 з 16, з ремонтом, утеплена панель, 1976, 29 травня, Створено 26 травня",35 м²,$ 203
flatfy,https://flatfy.ua/redirect/4666535420,631,USD,631.00,2,78,8.09,Шулявка,"3 кімнати, 78 / 45 / 10 м², поверх 1 з 16, з ремонтом, цегляний будинок, 1983, 27 травня, Створено 26 травня",78 м²,$ 631
flatfy,https://flatfy.ua/redirect/4667576001,1200,USD,1200.00,0,59,20.34,Нова забудова,"1 кімната, 59 / 18 / 20 м², поверх 16 з 23, з ремонтом, монолітно-каркасний, 2019, вчора о 14:52, Створено 26 травня",59 м²,$ 1 200
flatfy,https://flatfy.ua/redirect/4666540050,586,USD,586.00,1,72,8.14,Теремки-2,"2 кімнати, 72 / 45 / 12 м², поверх 16 з 22, з ремонтом, монолітно-каркасний, 2015, сьогодні о 14:10, Створено 26 травня",72 м²,$ 586
flatfy,https://flatfy.ua/redirect/4667684785,383,USD,383.00,0,32,11.97,Соцмісто,"1 кімната, 32 / 19 / 5 м², поверх 6 з 16, з ремонтом, монолітно-каркасний, 2018, 29 травня, Створено 26 травня",32 м²,$ 383
flatfy,https://flatfy.ua/redirect/4666040228,203,USD,203.00,1,46,4.41,Нивки,"2 кімнати, 46 / 27 / 6 м², поверх 5 з 5, з ремонтом, панельні, 1964, 26 травня, Створено 26 травня",46 м²,$ 203
flatfy,https://flatfy.ua/redirect/4667136572,293,USD,293.00,0,40,7.33,Осокорки,"1 кімната, 40 / 19 / 8 м², поверх 3 з 25, з ремонтом, монолітно-каркасний, 2014, 27 травня, Створено 26 травня",40 м²,$ 293
flatfy,https://flatfy.ua/redirect/4666785240,700,USD,700.00,1,64,10.94,Липки,"2 кімнати, 64 / 15 / 25 м², поверх 3 з 12, з ремонтом, монолітно-каркасний, 2005, 26 травня, Створено 26 травня",64 м²,$ 700
flatfy,https://flatfy.ua/redirect/4666602116,226,USD,226.00,0,48,4.71,Солом’янський,"1 кімната, 48 / 35 / 9 м², поверх 8 з 9, з ремонтом, цегляний будинок, 1975, вчора о 07:42, Створено 26 травня",48 м²,$ 226
flatfy,https://flatfy.ua/redirect/4666545128,181,USD,181.00,0,32,5.66,Лісовий,"1 кімната, 32 / 18 / 6 м², поверх 8 з 9, з ремонтом, панельні, 1972, 29 травня, Створено 26 травня",32 м²,$ 181
flatfy,https://flatfy.ua/redirect/4667210208,900,USD,900.00,0,58,15.52,Шулявка,"1 кімната, 58 / 30 / 18 м², поверх 34 з 36, з ремонтом, монолітно-каркасний, 2021, 26 травня, Створено 26 травня",58 м²,$ 900
flatfy,https://flatfy.ua/redirect/4666305958,631,USD,631.00,1,85,7.42,Нова забудова,"2 кімнати, 85 / 40 / 20 м², поверх 18 з 32, з ремонтом, монолітно-каркасний, 2013, вчора о 09:17, Створено 26 травня",85 м²,$ 631
flatfy,https://flatfy.ua/redirect/4667516390,338,USD,338.00,2,82,4.12,Солом'янка,"3 кімнати, 82 / 46 / 8 м², поверх 13 з 17, без ремонту, цегляний будинок, 1978, вчора о 14:18, Створено 26 травня",82 м²,$ 338
flatfy,https://flatfy.ua/redirect/4666396671,563,USD,563.00,0,60,9.38,Нова забудова,"1 кімната, 60 / 20 / 25 м², поверх 5 з 6, з ремонтом, цегляний будинок, 1948, вчора о 07:37, Створено 26 травня",60 м²,$ 563
flatfy,https://flatfy.ua/redirect/4666292600,563,USD,563.00,2,111,5.07,Деміївка,"3 кімнати, 111 / 80 / 12 м², поверх 5 з 21, з ремонтом, монолітно-каркасний, 2007, сьогодні о 13:37, Створено 26 травня",111 м²,$ 563
flatfy,https://flatfy.ua/redirect/4666744593,563,USD,563.00,1,57,9.88,Печерський,"2 кімнати, 57 / 47 / 9 м², поверх 6 з 6, з ремонтом, цегляний будинок, 26 травня, Створено 26 травня",57 м²,$ 563
flatfy,https://flatfy.ua/redirect/4667399292,900,USD,900.00,2,120,7.50,Царське село,"3 кімнати, 120 / 90 / 25 м², поверх 8 з 19, з ремонтом, цегляний будинок, 2008, сьогодні о 13:57, Створено 26 травня",120 м²,$ 900
flatfy,https://flatfy.ua/redirect/4667271267,361,USD,361.00,1,55,6.56,Лівобережний масив,"2 кімнати, 55 / 40 / 10 м², поверх 7 з 12, з ремонтом, цегляний будинок, 1986, сьогодні о 18:04, Створено 26 травня",55 м²,$ 361
flatfy,https://flatfy.ua/redirect/4666611217,500,USD,500.00,1,60,8.33,Шулявка,"2 кімнати, 60 / 45 / 9 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1966, сьогодні о 18:27, Створено 26 травня",60 м²,$ 500
flatfy,https://flatfy.ua/redirect/4666767744,226,USD,226.00,0,43,5.26,Троєщина,"1 кімната, 43 / 18 / 11 м², поверх 22 з 22, з ремонтом, панельні, 2006, сьогодні о 18:14, Створено 26 травня",43 м²,$ 226
flatfy,https://flatfy.ua/redirect/4665848873,406,USD,406.00,0,40,10.15,Голосіїв,"1 кімната, 40 / 24 / 9 м², поверх 9 з 9, з ремонтом, цегляний будинок, 1987, сьогодні о 18:22, Створено 26 травня",40 м²,$ 406
flatfy,https://flatfy.ua/redirect/4667631319,1300,USD,1300.00,1,70,18.57,Чорна Гора,"2 кімнати, 70 / 30 / 20 м², поверх 10 з 24, з ремонтом, блочні, 2017, вчора о 14:52, Створено 26 травня",70 м²,$ 1 300
flatfy,https://flatfy.ua/redirect/4666306028,995,USD,995.00,0,45,22.11,Історичний центр,"1 кімната, 45 / 20 / 12 м², поверх 9 з 19, з ремонтом, блочні, 2021, сьогодні о 18:08, Створено 26 травня",45 м²,$ 995
flatfy,https://flatfy.ua/redirect/4665350044,226,USD,226.00,1,54,4.19,Троєщина,"2 кімнати, 54 / 30 / 8 м², поверх 1 з 16, без ремонту, утеплена панель, 1983, сьогодні о 17:36, Створено 26 травня",54 м²,$ 226
flatfy,https://flatfy.ua/redirect/4666739310,700,USD,700.00,1,55,12.73,Нова забудова,"2 кімнати, 55 / 25 / 17 м², поверх 7 з 9, з ремонтом, монолітно-каркасний, 2005, сьогодні о 16:01, Створено 26 травня",55 м²,$ 700
flatfy,https://flatfy.ua/redirect/4667196656,226,USD,226.00,0,28,8.07,Нивки,"1 кімната, 28 / 15 / 5 м², поверх 5 з 5, з ремонтом, цегляний будинок, 1974, сьогодні о 17:39, Створено 26 травня",28 м²,$ 226
flatfy,https://flatfy.ua/redirect/4668217445,248,USD,248.00,0,36,6.89,Куренівка,"1 кімната, 36 / 17 / 8 м², поверх 2 з 9, з ремонтом, утеплена панель, 1979, сьогодні о 15:20, Створено 26 травня",36 м²,$ 248
flatfy,https://flatfy.ua/redirect/4665437511,550,USD,550.00,0,47.5,11.58,Лук'янівка,"1 кімната, 47.5 / 18 / 12 м², поверх 24 з 25, з ремонтом, цегляний будинок, 2021, сьогодні о 21:21, Створено 26 травня",47.5 м²,$ 550
flatfy,https://flatfy.ua/redirect/4665710727,302,USD,302.00,1,54,5.59,Солом'янка,"2 кімнати, 54 / 29 / 9 м², поверх 7 з 7, без ремонту, цегляний будинок, 1957, сьогодні о 20:33, Створено 26 травня",54 м²,$ 302
flatfy,https://flatfy.ua/redirect/4665813100,248,USD,248.00,1,48,5.17,Лісовий,"2 кімнати, 48 / 29 / 7 м², поверх 2 з 9, з ремонтом, цегляний будинок, 1972, сьогодні о 20:33, Створено 26 травня",48 м²,$ 248
flatfy,https://flatfy.ua/redirect/4665605130,338,USD,338.00,2,77,4.39,Виноградар,"3 кімнати, 77 / 44 / 9 м², поверх 12 з 16, без ремонту, утеплена панель, 1987, сьогодні о 20:33, Створено 26 травня",77 м²,$ 338
flatfy,https://flatfy.ua/redirect/4665626353,248,USD,248.00,0,33,7.52,Солом'янка,"1 кімната, 33 / 16 / 8.5 м², поверх 10 з 16, без ремонту, утеплена панель, 1979, сьогодні о 20:33, Створено 26 травня",33 м²,$ 248
flatfy,https://flatfy.ua/redirect/4665861052,284,USD,284.00,1,57,4.98,Позняки,"2 кімнати, 57 / 33 / 11 м², поверх 11 з 16, з ремонтом, утеплена панель, 2001, сьогодні о 20:33, Створено 26 травня",57 м²,$ 284
flatfy,https://flatfy.ua/redirect/4667346159,338,USD,338.00,0,30,11.27,Оболонь,"1 кімната, 30 / 15 / 6 м², поверх 2 з 9, з ремонтом, цегляний будинок, 1974, сьогодні о 19:51, Створено 26 травня",30 м²,$ 338
flatfy,https://flatfy.ua/redirect/4668031743,248,USD,248.00,0,20,12.40,Солом’янський,"1 кімната, 20 / 10 / 4 м², поверх 1 з 5, з ремонтом, цегляний будинок, сьогодні о 21:55, Створено 26 травня",20 м²,$ 248
flatfy,https://flatfy.ua/redirect/4589859129,203,USD,203.00,1,47,4.32,Борщагівка,"2 кімнати, 47 / - / 7 м², поверх 8 з 9, з ремонтом, панельні, 1981, 7 травня, Створено 7 травня",47 м²,$ 203
flatfy,https://flatfy.ua/redirect/4597442050,406,USD,406.00,0,35,11.60,Нова забудова,"1 кімната, 35 / - / 12 м², поверх 12 з 14, з ремонтом, цегляний будинок, 1986, 9 травня, Створено 9 травня",35 м²,$ 406
flatfy,https://flatfy.ua/redirect/4632869204,518,USD,518.00,0,42,12.33,Микільська Слобідка,"1 кімната, 42 / - / 20 м², поверх 22 з 24, з ремонтом, цегляний будинок, 2020, 18 травня, Створено 19 травня",42 м²,$ 518
flatfy,https://flatfy.ua/redirect/4668295919,496,USD,496.00,1,78,6.36,Позняки,"2 кімнати, 78 / - / 25 м², поверх 16 з 25, з ремонтом, утеплена панель, 2011, 26 травня, Створено 26 травня",78 м²,$ 496
flatfy,https://flatfy.ua/redirect/4665566737,158,USD,158.00,0,28,5.64,,"1 кімната, 28 / - / 5 м², поверх 2 з 5, з ремонтом, цегляний будинок, 26 травня, Створено 26 травня",28 м²,$ 158
flatfy,https://flatfy.ua/redirect/4671747118,496,USD,496.00,1,44,11.27,Теремки-2,"2 кімнати, 44 / - / 9 м², поверх 11 з 19, з ремонтом, 27 травня, Створено 26 травня",44 м²,$ 496
flatfy,https://flatfy.ua/redirect/4666039206,900,USD,900.00,0,50,18.00,Дарницький,"1 кімната, 50 / - / 15 м², поверх 16 з 25, з ремонтом, 26 травня, Створено 26 травня",50 м²,$ 900
flatfy,https://flatfy.ua/redirect/4667116023,226,USD,226.00,0,26.2,8.63,Дарницький,"1 кімната, 26.2 / - / 6.2 м², поверх 7 з 9, з ремонтом, панельні, 26 травня, Створено 26 травня",26.2 м²,$ 226
flatfy,https://flatfy.ua/redirect/4667291710,271,USD,271.00,0,38,7.13,Біличе поле,"1 кімната, 38 / - / 8 м², поверх 9 з 9, з ремонтом, цегляний будинок, 26 травня, Створено 26 травня",38 м²,$ 271
flatfy,https://flatfy.ua/redirect/4632510386,271,USD,271.00,1,54,5.02,Вишгородський масив,"2 кімнати, 54 / - / 8 м², поверх 2 з 16, з ремонтом, панельні, 2002, 18 травня, Створено 26 травня",54 м²,$ 271
flatfy,https://flatfy.ua/redirect/4584152516,1200,USD,1200.00,1,55,21.82,Чорна Гора,"2 кімнати, 55 / - / 10 м², поверх 3 з 30, з ремонтом, 27 травня, Створено 26 травня",55 м²,$ 1 200
flatfy,https://flatfy.ua/redirect/4520166490,293,USD,293.00,1,52,5.63,Голосіїв,"2 кімнати, 52 / - / 8 м², поверх 2 з 9, з ремонтом, панельні, 1982, 26 травня, Створено 26 травня",52 м²,$ 293
flatfy,https://flatfy.ua/redirect/4668150927,338,USD,338.00,1,55,6.15,Нивки,"2 кімнати, 55 / - / 8 м², поверх 5 з 9, з ремонтом, цегляний будинок, 1989, 26 травня, Створено 26 травня",55 м²,$ 338
flatfy,https://flatfy.ua/redirect/4259061970,383,USD,383.00,2,72,5.32,Біличі,"3 кімнати, 72 / - / 11 м², поверх 14 з 16, з ремонтом, утеплена панель, 1978, 26 травня, Створено 26 травня",72 м²,$ 383
flatfy,https://flatfy.ua/redirect/4676466138,158,USD,158.00,0,36,4.39,Троєщина,"1 кімната, 36 / - / 8 м², поверх 5 з 9, з ремонтом, утеплена панель, 1988, 28 травня, Створено 26 травня",36 м²,$ 158
flatfy,https://flatfy.ua/redirect/4667211690,631,USD,631.00,3,103,6.13,Нова забудова,"4 кімнати, 103 / - / 16 м², поверх 6 з 8, з ремонтом, цегляний будинок, 1940, 26 травня, Створено 26 травня",103 м²,$ 631
flatfy,https://flatfy.ua/redirect/4667584847,1400,USD,1400.00,1,65,21.54,Нова забудова,"2 кімнати, 65 / - / 30 м², поверх 11 з 24, з ремонтом, 26 травня, Створено 26 травня",65 м²,$ 1 400
flatfy,https://flatfy.ua/redirect/4666556623,248,USD,248.00,0,36,6.89,Троєщина,"1 кімната, 36 / - / 8 м², поверх 15 з 18, з ремонтом, утеплена панель, 1989, 26 травня, Створено 26 травня",36 м²,$ 248
flatfy,https://flatfy.ua/redirect/4608478945,203,USD,203.00,0,45,4.51,Святошинський,"1 кімната, 45 / - / 8.5 м², поверх 5 з 9, з ремонтом, 12 травня, Створено 26 травня",45 м²,$ 203
flatfy,https://flatfy.ua/redirect/4666201886,338,USD,338.00,1,56,6.04,Троєщина,"2 кімнати, 56 / - / 9.5 м², поверх 13 з 16, з ремонтом, панельні, 2002, 26 травня, Створено 26 травня",56 м²,$ 338
flatfy,https://flatfy.ua/redirect/4668150929,473,USD,473.00,1,65,7.28,Нижній Печерськ,"2 кімнати, 65 / - / 7 м², поверх 8 з 10, з ремонтом, цегляний будинок, 1977, 26 травня, Створено 26 травня",65 м²,$ 473
flatfy,https://flatfy.ua/redirect/4666303883,451,USD,451.00,1,78,5.78,,"2 кімнати, 78 / - / 17 м², поверх 1 з 20, з ремонтом, 26 травня, Створено 26 травня",78 м²,$ 451
flatfy,https://flatfy.ua/redirect/4666252922,237,USD,237.00,0,27,8.78,Виноградар,"1 кімната, 27 / - / 6 м², поверх 2 з 9, з ремонтом, цегляний будинок, 1985, 26 травня, Створено 26 травня",27 м²,$ 237
flatfy,https://flatfy.ua/redirect/4667267128,293,USD,293.00,2,61,4.80,Північно-Броварський,"3 кімнати, 61 / - / 7.7 м², поверх 2 з 5, з ремонтом, панельні, 1964, 26 травня, Створено 26 травня",61 м²,$ 293
flatfy,https://flatfy.ua/redirect/4668320417,338,USD,338.00,0,46,7.35,Виноградар,"1 кімната, 46 / - / 12 м², поверх 2 з 25, з ремонтом, утеплена панель, 2004, 26 травня, Створено 26 травня",46 м²,$ 338
flatfy,https://flatfy.ua/redirect/4667170209,750,USD,750.00,1,45,16.67,Позняки,"2 кімнати, 45 / - / 18 м², поверх 15 з 25, з ремонтом, монолітно-каркасний, 2015, 26 травня, Створено 26 травня",45 м²,$ 750
flatfy,https://flatfy.ua/redirect/4667052838,338,USD,338.00,0,54,6.26,Осокорки,"1 кімната, 54 / - / 12 м², поверх 12 з 22, з ремонтом, монолітно-каркасний, 2004, 26 травня, Створено 26 травня",54 м²,$ 338
flatfy,https://flatfy.ua/redirect/4666374916,3400,USD,3400.00,2,105,32.38,,"3 кімнати, 105 / - / 35 м², поверх 6 з 7, з ремонтом, цегляний будинок, 26 травня, Створено 26 травня",105 м²,$ 3 400
flatfy,https://flatfy.ua/redirect/4666847862,721,USD,721.00,2,89,8.10,Стара Дарниця,"3 кімнати, 89 / - / 20 м², поверх 1 з 8, з ремонтом, цегляний будинок, 1955, 26 травня, Створено 26 травня",89 м²,$ 721
flatfy,https://flatfy.ua/redirect/4666929247,136,USD,136.00,0,18,7.56,,"1 кімната, 18 / - / 16 м², поверх 2 з 3, з ремонтом, 26 травня, Створено 26 травня",18 м²,$ 136
flatfy,https://flatfy.ua/redirect/4662553171,338,USD,338.00,1,47,7.19,Звіринець,"2 кімнати, 47 / - / 7 м², поверх 3 з 5, з ремонтом, цегляний будинок, 25 травня, Створено 26 травня",47 м²,$ 338
flatfy,https://flatfy.ua/redirect/4667863896,214,USD,214.00,0,28,7.64,Нова Дарниця,"1 кімната, 28 / - / 7 м², поверх 3 з 5, з ремонтом, цегляний будинок, 1968, 26 травня, Створено 26 травня",28 м²,$ 214
flatfy,https://flatfy.ua/redirect/4667316174,496,USD,496.00,0,41,12.10,,"1 кімната, 41 / - / 10 м², поверх 12 з 25, з ремонтом, 26 травня, Створено 26 травня",41 м²,$ 496
flatfy,https://flatfy.ua/redirect/4609809590,563,USD,563.00,0,50,11.26,Солом'янка,"1 кімната, 50 / - / 20 м², поверх 18 з 23, з ремонтом, цегляний будинок, 2018, 12 травня, Створено 26 травня",50 м²,$ 563
flatfy,https://flatfy.ua/redirect/4667370676,271,USD,271.00,1,48,5.65,Деснянський,"2 кімнати, 48 / - / 7 м², поверх 5 з 9, з ремонтом, 26 травня, Створено 26 травня",48 м²,$ 271
flatfy,https://flatfy.ua/redirect/4666705143,226,USD,226.00,0,47,4.81,Борщагівка,"1 кімната, 47 / - / 8.5 м², поверх 14 з 16, з ремонтом, цегляний будинок, 1990, 26 травня, Створено 26 травня",47 м²,$ 226
flatfy,https://flatfy.ua/redirect/4666421765,1300,USD,1300.00,3,141,9.22,Нижній Печерськ,"4 кімнати, 141 / - / 18 м², поверх 13 з 26, з ремонтом, цегляний будинок, 2011, 26 травня, Створено 26 травня",141 м²,$ 1 300
flatfy,https://flatfy.ua/redirect/4667116028,181,USD,181.00,0,29,6.24,Нова Дарниця,"1 кімната, 29 / - / 7 м², поверх 1 з 5, з ремонтом, цегляний будинок, 1961, 26 травня, Створено 26 травня",29 м²,$ 181
flatfy,https://flatfy.ua/redirect/4294687728,608,USD,608.00,0,42.4,14.34,Академмістечко,"1 кімната, 42.4 / - / 24 м², поверх 9 з 21, з ремонтом, монолітно-каркасний, 2022, 27 травня, Створено 26 травня",42.4 м²,$ 608
flatfy,https://flatfy.ua/redirect/3222165306,192,USD,192.00,0,35,5.49,,"1 кімната, 35 / - / 15 м², поверх 1 з 4, з ремонтом, цегляний будинок, 26 травня, Створено 26 травня",35 м²,$ 192
flatfy,https://flatfy.ua/redirect/4666705179,327,USD,327.00,0,40,8.18,Солдатська слобідка,"1 кімната, 40 / - / 8 м², поверх 6 з 9, з ремонтом, цегляний будинок, 1976, 26 травня, Створено 26 травня",40 м²,$ 327
flatfy,https://flatfy.ua/redirect/4667863906,451,USD,451.00,1,56,8.05,Олександрівська Слобідка,"2 кімнати, 56 / - / 20 м², поверх 9 з 9, з ремонтом, цегляний будинок, 2010, 26 травня, Створено 26 травня",56 м²,$ 451
flatfy,https://flatfy.ua/redirect/4504742794,181,USD,181.00,0,40,4.53,Лісовий,"1 кімната, 40 / - / 10 м², поверх 6 з 9, з ремонтом, 21 травня, Створено 26 травня",40 м²,$ 181
flatfy,https://flatfy.ua/redirect/4666809591,293,USD,293.00,0,32,9.16,Нивки,"1 кімната, 32 / - / 5 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1975, 26 травня, Створено 26 травня",32 м²,$ 293
flatfy,https://flatfy.ua/redirect/4666654005,259,USD,259.00,1,56,4.63,Татарка,"2 кімнати, 56 / - / 9 м², поверх 5 з 9, з ремонтом, панельні, 1977, 26 травня, Створено 26 травня",56 м²,$ 259
flatfy,https://flatfy.ua/redirect/4668452297,304,USD,304.00,1,54,5.63,Мінський,"2 кімнати, 54 / - / 9 м², поверх 6 з 9, з ремонтом, панельні, 1971, 26 травня, Створено 26 травня",54 м²,$ 304
flatfy,https://flatfy.ua/redirect/4666585018,451,USD,451.00,1,75,6.01,Теремки-2,"2 кімнати, 75 / - / 20 м², поверх 4 з 18, з ремонтом, 26 травня, Створено 26 травня",75 м²,$ 451
flatfy,https://flatfy.ua/redirect/4683591705,394,USD,394.00,0,32,12.31,Поділ,"1 кімната, 32 / - / 7 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1964, вчора о 10:48, Створено 26 травня",32 м²,$ 394
flatfy,https://flatfy.ua/redirect/4666609602,5200,USD,5200.00,3,147,35.37,Чорна Гора,"4 кімнати, 147 / - / 1 м², поверх 8 з 17, з ремонтом, цегляний будинок, 2020, 26 травня, Створено 26 травня",147 м²,$ 5 200
flatfy,https://flatfy.ua/redirect/4667032483,271,USD,271.00,0,29,9.34,Відрадний,"1 кімната, 29 / - / 9 м², поверх 4 з 9, з ремонтом, цегляний будинок, 1973, 26 травня, Створено 26 травня",29 м²,$ 271
flatfy,https://flatfy.ua/redirect/4685026787,990,USD,990.00,1,93,10.65,Голосіївський,"2 кімнати, 93 / - / 20 м², поверх 14 з 20, з ремонтом, вчора о 18:40, Створено 26 травня",93 м²,$ 990
flatfy,https://flatfy.ua/redirect/3598105915,271,USD,271.00,0,20.5,13.22,Соцмісто,"1 кімната, 20.5 / - / 1.4 м², поверх 5 з 12, з ремонтом, монолітно-каркасний, 2018, 26 травня, Створено 26 травня",20.5 м²,$ 271
flatfy,https://flatfy.ua/redirect/4672709633,451,USD,451.00,0,54,8.35,Теремки-1,"1 кімната, 54 / - / 17 м², поверх 20 з 24, з ремонтом, монолітно-каркасний, 2014, 27 травня, Створено 26 травня",54 м²,$ 451
